sale_id,sale_date,year,month,quarter,season,customer_id,district,customer_type,equipment,quantity,unit_price,gross_amount,discount_pct,discount_amount,net_revenue,payment_mode,delivery_status
S00703,2024-11-25,2024,11,Q4,Rabi Prep,C0021,Patna,Farmer,Harvester,2,513335,1026670,2,20533.4,1006136.6,Cash,Delivered
S00704,2023-08-07,2023,8,Q3,Kharif Peak,C0146,Madhubani,Farmer,Tawa (Plough),1,37434,37434,0,0.0,37434.0,Cash,Delivered
S00705,2023-06-22,2023,6,Q2,Kharif Prep,C0344,Chapra (Saran),Farmer,Threshing Machine,1,91268,91268,0,0.0,91268.0,UPI,Delivered
S00706,2024-10-09,2024,10,Q4,Rabi Prep,C0340,East Champaran,Farmer,Threshing Machine,1,65338,65338,0,0.0,65338.0,Cash,Delivered
S00707,2023-04-02,2023,4,Q2,Off-Season,C0075,Gopalganj,Dealer,Threshing Machine,2,93910,187820,0,0.0,187820.0,Bank Transfer,Delivered
S00708,2024-12-09,2024,12,Q4,Rabi Peak,C0174,Samastipur,Farmer,Rotavator,1,94377,94377,0,0.0,94377.0,UPI,Delivered
S00709,2024-09-17,2024,9,Q3,Kharif Peak,C0022,Gopalganj,Dealer,Threshing Machine,1,94077,94077,0,0.0,94077.0,EMI/Finance,Delivered
S00710,2023-11-05,2023,11,Q4,Rabi Prep,C0338,Madhubani,Farmer,Cultivator,1,35299,35299,0,0.0,35299.0,EMI/Finance,Pending
S00711,2024-09-25,2024,9,Q3,Kharif Peak,C0211,Chapra (Saran),Farmer,Cultivator,1,70371,70371,0,0.0,70371.0,UPI,Delivered
S00712,2023-02-24,2023,2,Q1,Off-Season,C0035,Chapra (Saran),Farmer,Rotavator,1,137206,137206,5,6860.3,130345.7,EMI/Finance,Delivered
S00713,2023-06-13,2023,6,Q2,Kharif Prep,C0017,Chapra (Saran),Farmer,Threshing Machine,1,57825,57825,0,0.0,57825.0,Cash,Delivered
S00714,2024-09-23,2024,9,Q3,Kharif Peak,C0314,Sitamarhi,Farmer,Tawa (Plough),1,42851,42851,0,0.0,42851.0,Cash,Delivered
S00715,2023-06-11,2023,6,Q2,Kharif Prep,C0284,Muzaffarpur,Farmer,Tawa (Plough),1,33894,33894,0,0.0,33894.0,Cash,Delivered
S00716,2024-08-16,2024,8,Q3,Kharif Peak,C0108,West Champaran,Dealer,Cultivator,1,48025,48025,5,2401.25,45623.75,Cash,Delivered
S00717,2023-08-22,2023,8,Q3,Kharif Peak,C0051,Gopalganj,Farmer,Rotavator,1,133349,133349,0,0.0,133349.0,EMI/Finance,Delivered
S00718,2024-08-22,2024,8,Q3,Kharif Peak,C0042,Siwan,Farmer,Zero Till Seed Drill,1,177129,177129,8,14170.32,162958.68,UPI,Delivered
S00719,2023-05-20,2023,5,Q2,Off-Season,C0349,Chapra (Saran),Dealer,Harvester,1,551793,551793,10,55179.3,496613.7,Cash,Delivered
S00720,2024-12-09,2024,12,Q4,Rabi Peak,C0144,Sitamarhi,Farmer,Zero Till Seed Drill,1,156779,156779,5,7838.95,148940.05,UPI,Delivered
S00721,2023-12-18,2023,12,Q4,Rabi Peak,C0092,Darbhanga,Dealer,Rotavator,1,104343,104343,5,5217.15,99125.85,UPI,Delivered
S00722,2023-06-24,2023,6,Q2,Kharif Prep,C0321,Siwan,Cooperative,Zero Till Seed Drill,1,192450,192450,0,0.0,192450.0,EMI/Finance,Delivered
S00723,2023-08-10,2023,8,Q3,Kharif Peak,C0191,East Champaran,Farmer,Zero Till Seed Drill,1,180655,180655,2,3613.1,177041.9,Bank Transfer,Delivered
S00724,2023-12-02,2023,12,Q4,Rabi Peak,C0115,Chapra (Saran),Cooperative,Harvester,2,566605,1133210,2,22664.2,1110545.8,Cash,Delivered
S00725,2023-01-06,2023,1,Q1,Rabi Peak,C0115,Chapra (Saran),Cooperative,Harvester,1,473186,473186,0,0.0,473186.0,Bank Transfer,Delivered
S00726,2024-06-27,2024,6,Q2,Kharif Prep,C0264,Madhubani,Farmer,Cultivator,1,41422,41422,0,0.0,41422.0,UPI,Delivered
S00727,2024-02-21,2024,2,Q1,Off-Season,C0342,Muzaffarpur,Farmer,Tawa (Plough),1,22348,22348,0,0.0,22348.0,EMI/Finance,Delivered
S00728,2024-11-16,2024,11,Q4,Rabi Prep,C0158,Katihar,Farmer,Cultivator,1,65099,65099,2,1301.98,63797.02,Cash,Delivered
S00729,2023-05-22,2023,5,Q2,Off-Season,C0093,Siwan,Farmer,Tawa (Plough),1,31282,31282,5,1564.1,29717.9,UPI,Delivered
S00730,2023-01-02,2023,1,Q1,Rabi Peak,C0292,Gopalganj,Farmer,Tawa (Plough),1,20316,20316,2,406.32,19909.68,UPI,Delivered
S00731,2023-10-04,2023,10,Q4,Rabi Prep,C0334,Gopalganj,Farmer,Threshing Machine,1,90549,90549,0,0.0,90549.0,Bank Transfer,Delivered
S00732,2023-12-10,2023,12,Q4,Rabi Peak,C0200,Katihar,Farmer,Threshing Machine,1,58592,58592,8,4687.36,53904.64,UPI,Delivered
S00733,2024-01-28,2024,1,Q1,Rabi Peak,C0040,Begusarai,Farmer,Cultivator,1,37678,37678,0,0.0,37678.0,UPI,Delivered
S00734,2024-12-27,2024,12,Q4,Rabi Peak,C0134,Patna,Farmer,Tawa (Plough),3,22535,67605,0,0.0,67605.0,Cash,Delivered
S00735,2024-08-17,2024,8,Q3,Kharif Peak,C0333,Samastipur,Farmer,Tawa (Plough),1,41030,41030,2,820.6,40209.4,Cash,Delivered
S00736,2023-10-01,2023,10,Q4,Rabi Prep,C0146,Madhubani,Farmer,Zero Till Seed Drill,1,175434,175434,0,0.0,175434.0,Cash,Delivered
S00737,2024-06-23,2024,6,Q2,Kharif Prep,C0043,Gopalganj,Farmer,Tawa (Plough),1,33406,33406,2,668.12,32737.88,UPI,Delivered
S00738,2024-09-27,2024,9,Q3,Kharif Peak,C0012,Purnia,Farmer,Cultivator,1,39300,39300,5,1965.0,37335.0,Cash,Delivered
S00739,2023-07-03,2023,7,Q3,Kharif Prep,C0196,Samastipur,Farmer,Cultivator,1,40042,40042,0,0.0,40042.0,Bank Transfer,Delivered
S00740,2023-07-29,2023,7,Q3,Kharif Prep,C0184,Siwan,Farmer,Zero Till Seed Drill,1,202218,202218,0,0.0,202218.0,Bank Transfer,Delivered
S00741,2024-04-30,2024,4,Q2,Off-Season,C0283,Sitamarhi,Farmer,Cultivator,1,64088,64088,0,0.0,64088.0,Cash,Delivered
S00742,2023-08-26,2023,8,Q3,Kharif Peak,C0304,Samastipur,Farmer,Tawa (Plough),1,35026,35026,0,0.0,35026.0,Cash,Delivered
S00743,2023-12-01,2023,12,Q4,Rabi Peak,C0345,Samastipur,Farmer,Zero Till Seed Drill,1,207274,207274,5,10363.7,196910.3,UPI,Delivered
S00744,2023-05-16,2023,5,Q2,Off-Season,C0349,Chapra (Saran),Dealer,Tawa (Plough),1,28043,28043,0,0.0,28043.0,UPI,Pending
S00745,2023-02-18,2023,2,Q1,Off-Season,C0036,Madhubani,Cooperative,Rotavator,1,103637,103637,0,0.0,103637.0,EMI/Finance,Delivered
S00746,2023-10-20,2023,10,Q4,Rabi Prep,C0297,Begusarai,Dealer,Rotavator,1,96492,96492,2,1929.84,94562.16,Bank Transfer,Delivered
S00747,2023-09-01,2023,9,Q3,Kharif Peak,C0117,Chapra (Saran),Farmer,Rotavator,1,105750,105750,0,0.0,105750.0,UPI,Delivered
S00748,2024-12-25,2024,12,Q4,Rabi Peak,C0225,Chapra (Saran),Farmer,Rotavator,2,105771,211542,0,0.0,211542.0,UPI,Pending
S00749,2024-06-30,2024,6,Q2,Kharif Prep,C0288,Begusarai,Dealer,Cultivator,1,36633,36633,0,0.0,36633.0,Cash,Delivered
S00750,2023-11-24,2023,11,Q4,Rabi Prep,C0321,Siwan,Cooperative,Rotavator,1,133398,133398,0,0.0,133398.0,UPI,Delivered
S00751,2023-10-24,2023,10,Q4,Rabi Prep,C0124,Madhubani,Farmer,Tawa (Plough),3,42712,128136,2,2562.72,125573.28,Cash,Delivered
S00752,2024-03-28,2024,3,Q1,Off-Season,C0311,Gopalganj,Farmer,Cultivator,1,42360,42360,8,3388.8,38971.2,Cash,Delivered
S00753,2023-11-12,2023,11,Q4,Rabi Prep,C0167,Gopalganj,Farmer,Rotavator,1,125469,125469,0,0.0,125469.0,Cash,Delivered
S00754,2024-10-18,2024,10,Q4,Rabi Prep,C0273,Siwan,Farmer,Rotavator,1,119500,119500,8,9560.0,109940.0,Cash,Delivered
S00755,2024-07-05,2024,7,Q3,Kharif Prep,C0173,Chapra (Saran),Farmer,Tawa (Plough),1,40186,40186,0,0.0,40186.0,UPI,Delivered
S00756,2023-11-22,2023,11,Q4,Rabi Prep,C0066,Gopalganj,Farmer,Threshing Machine,2,88525,177050,8,14164.0,162886.0,UPI,Delivered
S00757,2024-03-13,2024,3,Q1,Off-Season,C0140,Darbhanga,Cooperative,Cultivator,1,59433,59433,0,0.0,59433.0,Cash,Delivered
S00758,2024-07-28,2024,7,Q3,Kharif Prep,C0090,Samastipur,Dealer,Rotavator,2,132700,265400,2,5308.0,260092.0,UPI,Delivered
S00759,2023-06-17,2023,6,Q2,Kharif Prep,C0100,East Champaran,Dealer,Tawa (Plough),1,31888,31888,0,0.0,31888.0,Bank Transfer,Delivered
S00760,2023-05-28,2023,5,Q2,Off-Season,C0093,Siwan,Farmer,Rotavator,3,116104,348312,0,0.0,348312.0,Cash,Delivered
S00761,2024-08-27,2024,8,Q3,Kharif Peak,C0289,East Champaran,Farmer,Tawa (Plough),1,20898,20898,2,417.96,20480.04,Cash,Delivered
S00762,2024-04-18,2024,4,Q2,Off-Season,C0184,Siwan,Farmer,Threshing Machine,1,63973,63973,5,3198.65,60774.35,Cash,Delivered
S00763,2023-11-06,2023,11,Q4,Rabi Prep,C0264,Madhubani,Farmer,Tawa (Plough),1,27958,27958,2,559.16,27398.84,Cash,Delivered
S00764,2023-06-07,2023,6,Q2,Kharif Prep,C0155,Vaishali,Farmer,Cultivator,1,65968,65968,2,1319.36,64648.64,Cash,Delivered
S00765,2024-12-05,2024,12,Q4,Rabi Peak,C0127,Siwan,Farmer,Threshing Machine,1,56864,56864,0,0.0,56864.0,EMI/Finance,Delivered
S00766,2024-01-06,2024,1,Q1,Rabi Peak,C0027,Madhubani,Farmer,Zero Till Seed Drill,1,194130,194130,0,0.0,194130.0,Bank Transfer,Pending
S00767,2023-05-03,2023,5,Q2,Off-Season,C0111,Muzaffarpur,Farmer,Cultivator,1,72700,72700,0,0.0,72700.0,UPI,Delivered
S00768,2024-04-17,2024,4,Q2,Off-Season,C0209,Gopalganj,Farmer,Tawa (Plough),1,22439,22439,0,0.0,22439.0,UPI,Delivered
S00769,2023-12-31,2023,12,Q4,Rabi Peak,C0197,Gopalganj,Farmer,Rotavator,1,104114,104114,8,8329.12,95784.88,UPI,Delivered
S00770,2023-07-07,2023,7,Q3,Kharif Prep,C0187,Sitamarhi,Farmer,Tawa (Plough),1,37620,37620,0,0.0,37620.0,EMI/Finance,Delivered
S00771,2024-12-02,2024,12,Q4,Rabi Peak,C0303,Patna,Farmer,Tawa (Plough),1,26895,26895,2,537.9,26357.1,Cash,Delivered
S00772,2023-05-28,2023,5,Q2,Off-Season,C0027,Madhubani,Farmer,Rotavator,1,118958,118958,5,5947.9,113010.1,UPI,Delivered
S00773,2023-06-16,2023,6,Q2,Kharif Prep,C0297,Begusarai,Dealer,Rotavator,1,95128,95128,5,4756.4,90371.6,Bank Transfer,Delivered
S00774,2024-12-07,2024,12,Q4,Rabi Peak,C0301,Samastipur,Farmer,Tawa (Plough),1,35224,35224,2,704.48,34519.52,Bank Transfer,Delivered
S00775,2024-03-03,2024,3,Q1,Off-Season,C0004,Gopalganj,Farmer,Harvester,1,490055,490055,0,0.0,490055.0,Cash,Delivered
S00776,2024-12-08,2024,12,Q4,Rabi Peak,C0075,Gopalganj,Dealer,Cultivator,2,63962,127924,2,2558.48,125365.52,Bank Transfer,Delivered
S00777,2024-12-27,2024,12,Q4,Rabi Peak,C0031,Gopalganj,Farmer,Cultivator,1,42772,42772,5,2138.6,40633.4,Cash,Delivered
S00778,2023-05-09,2023,5,Q2,Off-Season,C0151,Patna,Farmer,Rotavator,1,90151,90151,5,4507.55,85643.45,Cash,Delivered
S00779,2024-05-10,2024,5,Q2,Off-Season,C0168,Samastipur,Farmer,Tawa (Plough),1,19393,19393,0,0.0,19393.0,Bank Transfer,Delivered
S00780,2024-04-25,2024,4,Q2,Off-Season,C0091,Siwan,Cooperative,Rotavator,1,101581,101581,0,0.0,101581.0,Cash,Delivered
S00781,2023-05-07,2023,5,Q2,Off-Season,C0150,Gopalganj,Dealer,Tawa (Plough),1,24730,24730,0,0.0,24730.0,Bank Transfer,Delivered
S00782,2023-05-30,2023,5,Q2,Off-Season,C0131,Gopalganj,Farmer,Tawa (Plough),2,27089,54178,0,0.0,54178.0,Cash,Delivered
S00783,2024-09-19,2024,9,Q3,Kharif Peak,C0043,Gopalganj,Farmer,Cultivator,1,72370,72370,5,3618.5,68751.5,Bank Transfer,Delivered
S00784,2023-07-16,2023,7,Q3,Kharif Prep,C0061,Gopalganj,Farmer,Tawa (Plough),2,23628,47256,0,0.0,47256.0,EMI/Finance,Delivered
S00785,2023-08-08,2023,8,Q3,Kharif Peak,C0201,Sitamarhi,Farmer,Tawa (Plough),1,41191,41191,2,823.82,40367.18,Cash,Delivered
S00786,2023-04-20,2023,4,Q2,Off-Season,C0131,Gopalganj,Farmer,Rotavator,3,108253,324759,0,0.0,324759.0,UPI,Delivered
S00787,2023-11-18,2023,11,Q4,Rabi Prep,C0280,Vaishali,Farmer,Rotavator,1,92229,92229,0,0.0,92229.0,UPI,Delivered
S00788,2023-02-11,2023,2,Q1,Off-Season,C0350,Vaishali,Dealer,Rotavator,1,117355,117355,0,0.0,117355.0,UPI,Delivered
S00789,2024-03-30,2024,3,Q1,Off-Season,C0026,Gopalganj,Dealer,Cultivator,1,61691,61691,5,3084.55,58606.45,Cash,Delivered
S00790,2024-05-02,2024,5,Q2,Off-Season,C0068,Samastipur,Dealer,Tawa (Plough),1,30040,30040,10,3004.0,27036.0,UPI,Delivered
S00791,2024-03-24,2024,3,Q1,Off-Season,C0251,Muzaffarpur,Dealer,Zero Till Seed Drill,1,208672,208672,0,0.0,208672.0,UPI,Delivered
S00792,2023-04-15,2023,4,Q2,Off-Season,C0049,Muzaffarpur,Farmer,Threshing Machine,1,66057,66057,10,6605.7,59451.3,Cash,Delivered
S00793,2024-02-18,2024,2,Q1,Off-Season,C0133,Sitamarhi,Farmer,Rotavator,1,139926,139926,0,0.0,139926.0,Bank Transfer,Delivered
S00795,2024-06-07,2024,6,Q2,Kharif Prep,C0010,Gopalganj,Dealer,Cultivator,1,64794,64794,0,0.0,64794.0,UPI,Delivered
S00796,2023-05-18,2023,5,Q2,Off-Season,C0075,Gopalganj,Dealer,Rotavator,1,133352,133352,0,0.0,133352.0,Bank Transfer,Pending
S00797,2024-01-27,2024,1,Q1,Rabi Peak,C0113,Patna,Cooperative,Threshing Machine,1,76427,76427,2,1528.54,74898.46,Cash,Delivered
S00798,2024-06-16,2024,6,Q2,Kharif Prep,C0332,Bhagalpur,Farmer,Tawa (Plough),1,43976,43976,0,0.0,43976.0,UPI,Delivered
S00799,2024-07-09,2024,7,Q3,Kharif Prep,C0256,Siwan,Dealer,Cultivator,1,70424,70424,8,5633.92,64790.08,Cash,Delivered
S00800,2023-05-02,2023,5,Q2,Off-Season,C0227,Chapra (Saran),Farmer,Cultivator,1,55614,55614,0,0.0,55614.0,Cash,Delivered
S00801,2024-11-06,2024,11,Q4,Rabi Prep,C0069,Samastipur,Farmer,Tawa (Plough),2,27930,55860,0,0.0,55860.0,UPI,Delivered
S00802,2024-02-03,2024,2,Q1,Off-Season,C0221,Darbhanga,Farmer,Zero Till Seed Drill,1,134336,134336,0,0.0,134336.0,UPI,Delivered
S00803,2024-04-26,2024,4,Q2,Off-Season,C0233,Araria,Farmer,Harvester,1,531951,531951,0,0.0,531951.0,UPI,Pending
S00804,2024-09-23,2024,9,Q3,Kharif Peak,C0013,West Champaran,Farmer,Threshing Machine,1,73640,73640,0,0.0,73640.0,Cash,Delivered
S00805,2023-12-24,2023,12,Q4,Rabi Peak,C0272,Samastipur,Farmer,Tawa (Plough),1,37135,37135,5,1856.75,35278.25,Cash,Delivered
S00806,2023-12-20,2023,12,Q4,Rabi Peak,C0052,Gopalganj,Farmer,Tawa (Plough),1,31498,31498,2,629.96,30868.04,Cash,Delivered
S00807,2024-08-29,2024,8,Q3,Kharif Peak,C0013,West Champaran,Farmer,Rotavator,1,130088,130088,0,0.0,130088.0,Cash,Delivered
S00808,2023-11-30,2023,11,Q4,Rabi Prep,C0303,Patna,Farmer,Rotavator,1,128107,128107,2,2562.14,125544.86,EMI/Finance,Delivered
S00809,2024-12-13,2024,12,Q4,Rabi Peak,C0100,East Champaran,Dealer,Harvester,3,461658,1384974,0,0.0,1384974.0,UPI,Delivered
S00810,2024-05-15,2024,5,Q2,Off-Season,C0135,Chapra (Saran),Farmer,Rotavator,1,129244,129244,0,0.0,129244.0,Bank Transfer,Delivered
S00811,2023-06-20,2023,6,Q2,Kharif Prep,C0111,Muzaffarpur,Farmer,Threshing Machine,2,78811,157622,0,0.0,157622.0,UPI,Pending
S00812,2023-03-19,2023,3,Q1,Off-Season,C0313,Madhubani,Dealer,Tawa (Plough),1,35558,35558,0,0.0,35558.0,Cash,Delivered
S00813,2023-08-20,2023,8,Q3,Kharif Peak,C0143,Sitamarhi,Farmer,Threshing Machine,1,61026,61026,2,1220.52,59805.48,UPI,Delivered
S00814,2024-08-03,2024,8,Q3,Kharif Peak,C0017,Chapra (Saran),Farmer,Tawa (Plough),1,33573,33573,0,0.0,33573.0,Cash,Delivered
S00815,2024-05-31,2024,5,Q2,Off-Season,C0164,Madhubani,Farmer,Tawa (Plough),1,32185,32185,0,0.0,32185.0,UPI,Delivered
S00816,2024-06-11,2024,6,Q2,Kharif Prep,C0339,Siwan,Farmer,Harvester,1,737080,737080,0,0.0,737080.0,Bank Transfer,Delivered
S00817,2024-08-13,2024,8,Q3,Kharif Peak,C0346,Gopalganj,Farmer,Zero Till Seed Drill,2,206613,413226,2,8264.52,404961.48,UPI,Delivered
S00818,2024-06-29,2024,6,Q2,Kharif Prep,C0139,Gopalganj,Farmer,Tawa (Plough),2,43202,86404,8,6912.32,79491.68,Bank Transfer,Delivered
S00819,2023-07-25,2023,7,Q3,Kharif Prep,C0094,Madhubani,Farmer,Cultivator,1,44682,44682,2,893.64,43788.36,Bank Transfer,Delivered
S00820,2024-02-25,2024,2,Q1,Off-Season,C0043,Gopalganj,Farmer,Cultivator,1,39222,39222,5,1961.1,37260.9,Cash,Delivered
S00821,2023-06-14,2023,6,Q2,Kharif Prep,C0146,Madhubani,Farmer,Cultivator,1,74402,74402,0,0.0,74402.0,Cash,Delivered
S00822,2023-11-14,2023,11,Q4,Rabi Prep,C0331,Muzaffarpur,Farmer,Harvester,3,743509,2230527,0,0.0,2230527.0,EMI/Finance,Delivered
S00823,2023-10-07,2023,10,Q4,Rabi Prep,C0266,Darbhanga,Farmer,Rotavator,1,101934,101934,0,0.0,101934.0,UPI,Delivered
S00824,2023-02-13,2023,2,Q1,Off-Season,C0283,Sitamarhi,Farmer,Tawa (Plough),1,33920,33920,0,0.0,33920.0,EMI/Finance,Delivered
S00825,2023-11-02,2023,11,Q4,Rabi Prep,C0226,Chapra (Saran),Farmer,Tawa (Plough),2,31336,62672,2,1253.44,61418.56,EMI/Finance,Delivered
S00826,2023-05-24,2023,5,Q2,Off-Season,C0233,Araria,Farmer,Cultivator,1,72419,72419,8,5793.52,66625.48,UPI,Delivered
S00827,2024-06-21,2024,6,Q2,Kharif Prep,C0040,Begusarai,Farmer,Cultivator,1,40914,40914,0,0.0,40914.0,Bank Transfer,Delivered
S00828,2024-08-21,2024,8,Q3,Kharif Peak,C0033,Madhubani,Farmer,Threshing Machine,2,70462,140924,0,0.0,140924.0,Cash,Delivered
S00829,2023-10-09,2023,10,Q4,Rabi Prep,C0209,Gopalganj,Farmer,Harvester,1,583329,583329,0,0.0,583329.0,UPI,Delivered
S00830,2023-04-26,2023,4,Q2,Off-Season,C0208,Chapra (Saran),Farmer,Cultivator,1,62772,62772,0,0.0,62772.0,Cash,Delivered
S00831,2023-05-29,2023,5,Q2,Off-Season,C0283,Sitamarhi,Farmer,Cultivator,1,59100,59100,0,0.0,59100.0,EMI/Finance,Delivered
S00832,2024-11-09,2024,11,Q4,Rabi Prep,C0277,Chapra (Saran),Farmer,Tawa (Plough),1,19791,19791,5,989.55,18801.45,Cash,Delivered
S00833,2023-11-13,2023,11,Q4,Rabi Prep,C0052,Gopalganj,Farmer,Threshing Machine,2,78780,157560,2,3151.2,154408.8,UPI,Delivered
S00834,2024-03-29,2024,3,Q1,Off-Season,C0110,Gopalganj,Dealer,Cultivator,2,60754,121508,8,9720.64,111787.36,Cash,Delivered
S00835,2023-08-30,2023,8,Q3,Kharif Peak,C0265,Gopalganj,Dealer,Cultivator,2,45500,91000,2,1820.0,89180.0,EMI/Finance,Delivered
S00836,2024-02-21,2024,2,Q1,Off-Season,C0118,Samastipur,Cooperative,Tawa (Plough),1,26979,26979,5,1348.95,25630.05,EMI/Finance,Delivered
S00837,2024-02-27,2024,2,Q1,Off-Season,C0229,Purnia,Dealer,Tawa (Plough),1,28902,28902,5,1445.1,27456.9,Bank Transfer,Delivered
S00838,2024-12-16,2024,12,Q4,Rabi Peak,C0139,Gopalganj,Farmer,Cultivator,1,39349,39349,2,786.98,38562.02,Bank Transfer,Delivered
S00839,2024-04-09,2024,4,Q2,Off-Season,C0047,Madhubani,Farmer,Threshing Machine,1,58414,58414,0,0.0,58414.0,UPI,Delivered
S00840,2023-01-04,2023,1,Q1,Rabi Peak,C0043,Gopalganj,Farmer,Harvester,1,779408,779408,2,15588.16,763819.84,Cash,Delivered
S00841,2024-12-31,2024,12,Q4,Rabi Peak,C0230,Bhagalpur,Cooperative,Tawa (Plough),1,39272,39272,5,1963.6,37308.4,Bank Transfer,Delivered
S00842,2023-11-24,2023,11,Q4,Rabi Prep,C0278,Gopalganj,Farmer,Harvester,1,835441,835441,0,0.0,835441.0,UPI,Delivered
S00843,2023-10-16,2023,10,Q4,Rabi Prep,C0280,Vaishali,Farmer,Rotavator,1,112164,112164,0,0.0,112164.0,UPI,Delivered
S00844,2024-08-07,2024,8,Q3,Kharif Peak,C0318,Chapra (Saran),Farmer,Cultivator,2,36505,73010,2,1460.2,71549.8,UPI,Delivered
S00845,2024-04-18,2024,4,Q2,Off-Season,C0265,Gopalganj,Dealer,Rotavator,1,130957,130957,0,0.0,130957.0,UPI,Delivered
S00846,2023-06-02,2023,6,Q2,Kharif Prep,C0138,Muzaffarpur,Farmer,Rotavator,1,109112,109112,2,2182.24,106929.76,Cash,Delivered
S00847,2024-04-09,2024,4,Q2,Off-Season,C0005,Gopalganj,Farmer,Tawa (Plough),1,34192,34192,2,683.84,33508.16,Cash,Delivered
S00848,2023-09-30,2023,9,Q3,Kharif Peak,C0315,Samastipur,Farmer,Cultivator,1,67385,67385,0,0.0,67385.0,Cash,Delivered
S00849,2023-10-17,2023,10,Q4,Rabi Prep,C0157,West Champaran,Dealer,Threshing Machine,1,67410,67410,0,0.0,67410.0,Cash,Delivered
S00850,2023-09-26,2023,9,Q3,Kharif Peak,C0285,Patna,Cooperative,Cultivator,2,64555,129110,0,0.0,129110.0,Bank Transfer,Delivered
S00851,2023-01-11,2023,1,Q1,Rabi Peak,C0290,Gopalganj,Farmer,Harvester,2,619473,1238946,0,0.0,1238946.0,Cash,Delivered
S00852,2024-03-09,2024,3,Q1,Off-Season,C0188,West Champaran,Farmer,Threshing Machine,1,71792,71792,2,1435.84,70356.16,Cash,Delivered
S00853,2024-04-27,2024,4,Q2,Off-Season,C0098,Vaishali,Dealer,Tawa (Plough),2,37869,75738,8,6059.04,69678.96,UPI,Delivered
S00854,2023-02-16,2023,2,Q1,Off-Season,C0195,Chapra (Saran),Dealer,Rotavator,1,118065,118065,0,0.0,118065.0,UPI,Delivered
S00855,2024-07-26,2024,7,Q3,Kharif Prep,C0018,Siwan,Cooperative,Rotavator,1,96755,96755,0,0.0,96755.0,EMI/Finance,Delivered
S00856,2023-05-16,2023,5,Q2,Off-Season,C0072,Muzaffarpur,Cooperative,Rotavator,1,131547,131547,0,0.0,131547.0,Cash,Delivered
S00857,2023-05-11,2023,5,Q2,Off-Season,C0154,Patna,Dealer,Zero Till Seed Drill,1,156831,156831,8,12546.48,144284.52,Cash,Delivered
S00858,2024-09-19,2024,9,Q3,Kharif Peak,C0101,Madhubani,Cooperative,Tawa (Plough),1,26642,26642,0,0.0,26642.0,Cash,Delivered
S00859,2024-05-18,2024,5,Q2,Off-Season,C0019,Darbhanga,Farmer,Tawa (Plough),1,22956,22956,8,1836.48,21119.52,UPI,Delivered
S00860,2023-07-13,2023,7,Q3,Kharif Prep,C0092,Darbhanga,Dealer,Rotavator,1,100064,100064,0,0.0,100064.0,Cash,Delivered
S00861,2023-04-29,2023,4,Q2,Off-Season,C0070,Gopalganj,Farmer,Tawa (Plough),1,34217,34217,0,0.0,34217.0,Bank Transfer,Delivered
S00862,2024-05-19,2024,5,Q2,Off-Season,C0248,Bhagalpur,Farmer,Rotavator,1,132170,132170,0,0.0,132170.0,Cash,Delivered
S00863,2023-07-04,2023,7,Q3,Kharif Prep,C0264,Madhubani,Farmer,Tawa (Plough),1,42573,42573,0,0.0,42573.0,EMI/Finance,Delivered
S00864,2024-08-20,2024,8,Q3,Kharif Peak,C0282,Darbhanga,Farmer,Tawa (Plough),1,18135,18135,2,362.7,17772.3,UPI,Delivered
S00865,2024-05-25,2024,5,Q2,Off-Season,C0021,Patna,Farmer,Threshing Machine,1,76538,76538,2,1530.76,75007.24,Bank Transfer,Delivered
S00866,2024-08-27,2024,8,Q3,Kharif Peak,C0155,Vaishali,Farmer,Tawa (Plough),1,21475,21475,0,0.0,21475.0,Cash,Delivered
S00867,2024-11-06,2024,11,Q4,Rabi Prep,C0257,Bhagalpur,Dealer,Harvester,2,779439,1558878,2,31177.56,1527700.44,Cash,Pending
S00868,2024-11-02,2024,11,Q4,Rabi Prep,C0185,Vaishali,Farmer,Threshing Machine,1,84694,84694,2,1693.88,83000.12,Bank Transfer,Pending
S00869,2024-08-05,2024,8,Q3,Kharif Peak,C0038,Sitamarhi,Farmer,Rotavator,1,141575,141575,2,2831.5,138743.5,Cash,Delivered
S00870,2023-03-14,2023,3,Q1,Off-Season,C0073,Gopalganj,Farmer,Zero Till Seed Drill,1,198943,198943,0,0.0,198943.0,Cash,Pending
S00871,2024-02-13,2024,2,Q1,Off-Season,C0155,Vaishali,Farmer,Rotavator,1,140859,140859,0,0.0,140859.0,UPI,Delivered
S00872,2024-10-31,2024,10,Q4,Rabi Prep,C0125,Chapra (Saran),Dealer,Rotavator,1,104565,104565,0,0.0,104565.0,Bank Transfer,Delivered
S00873,2024-12-02,2024,12,Q4,Rabi Peak,C0288,Begusarai,Dealer,Threshing Machine,1,78530,78530,5,3926.5,74603.5,UPI,Delivered
S00874,2024-02-02,2024,2,Q1,Off-Season,C0144,Sitamarhi,Farmer,Harvester,1,745204,745204,0,0.0,745204.0,UPI,Delivered
S00875,2023-07-10,2023,7,Q3,Kharif Prep,C0265,Gopalganj,Dealer,Harvester,1,673355,673355,0,0.0,673355.0,EMI/Finance,Delivered
S00876,2024-10-25,2024,10,Q4,Rabi Prep,C0156,Muzaffarpur,Farmer,Threshing Machine,2,65162,130324,0,0.0,130324.0,UPI,Delivered
